"bone_length","rotting_flesh","hair_length","has_soul","color","type"
0.502229029456592,0.504398928842993,0.263548964661225,0.121686692610616,"white","Ghost"
0.390769160066557,0.801720579003866,0.205236325523118,0.1278768795129,"white","Ghost"
0.523832930184412,0.280965104304521,0.475646820922854,0.664575850832531,"white","Ghoul"
0.575559905025466,0.425868432210585,0.531401378709141,0.439898877037289,"green","Goblin"
0.232300678107884,0.425966947067856,0.577818674171586,0.733815877405728,"white","Ghoul"
0.687255500291495,0.301576168127288,0.761948730693075,0.51377873086033,"clear","Ghoul"
0.669419090147546,0.672587922802271,0.88308762324,0.524492410792037,"clear","Ghoul"
0.351558672094453,0.471078171657255,0.484457781722668,0.465327880284495,"black","Goblin"
0.605835956148117,0.587943178667441,0.529361248889943,0.526717647222721,"blue","Ghoul"
0.481716358805745,0.527250821022259,0.740269880519788,0.70085690481819,"blood","Ghoul"
0.14507076368102,0.395060130930398,0.333883527840349,0.286773417572454,"clear","Ghost"
0.296604521582498,0.352156866821918,0.90181023619074,0.541123474054494,"green","Ghoul"
0.465093947811331,0.439323248621893,0.24933710563099,0.197381790036612,"green","Ghost"
0.644175554414937,0.593844071877417,0.728079053123529,0.561781958747674,"clear","Ghoul"
0.184171847905388,0.715130923586964,0.134600362595647,0.227068406861726,"blood","Ghost"
0.624388272363575,0.661234887190755,0.574457817809525,0.642299576194914,"blue","Goblin"
0.580302520417546,0.179727083168268,0.515926683649025,0.623419056459469,"clear","Goblin"
0.4315007990246,0.349554897239567,0.468936452832266,0.19441331044345,"white","Goblin"
0.336573415626431,0.243091960205088,0.253458862674325,0.545023421309658,"white","Goblin"
0.476466077729143,0.534581196400803,0.342815920723563,0.526784785628353,"clear","Goblin"
0.395575694074483,0.798590207275305,0.330821888926552,0.204003855076247,"white","Ghost"
0.168908500393873,0.648866470119319,0.303927408524465,0.25543993488181,"clear","Ghost"
0.753505139544567,0.511412986498271,0.684979440373718,0.501543665845033,"white","Ghoul"
0.481639730978911,0.501147115043519,0.496446249502965,0.544003231640007,"clear","Ghoul"
0.385218947270804,0.712219552016298,0.391880434255483,0.417344313262275,"white","Ghost"
0.250522836758047,0.650506323189865,0.384925273996503,0.385881661458657,"blood","Ghost"
0.424968992569728,0.240298712991126,0.338677867263318,0.0889244709798439,"white","Ghost"
0.268141288100927,0.665223919623531,0.234943832038145,0.321622609676948,"clear","Ghost"
0.493394754827891,0.501551767875182,0.660366861706103,0.605896960260879,"clear","Ghoul"
0.272523204417244,0.389352435742487,0.164073819406359,0.594088337458059,"white","Ghost"
0.18778053000659,0.736491045858784,0.344347899670732,0.346306246250573,"clear","Ghost"
0.609160660124914,0.717767019513271,0.658847646609787,0.466371665220606,"white","Ghoul"
0.626614562903031,0.389804773256075,0.620758044689652,0.712548831421841,"white","Ghoul"
0.323805347338963,0.505963196608317,0.496038328265934,0.659683588627049,"white","Goblin"
0.20999665083892,0.497112319529998,0.642450591391045,0.327212061330789,"blue","Goblin"
0.471764496625206,0.801465001773708,0.230619061532971,0.285066555397432,"black","Ghost"
0.62237146838981,0.385204012519458,0.308994719987491,0.295509467028527,"white","Ghost"
0.252512821690625,0.479092832807019,0.658847086285541,0.330915224116206,"white","Goblin"
0.350838081677592,0.454636954496815,0.783000891298478,0.674478604339217,"clear","Ghoul"
0.397258025900726,0.672984804977104,0.551664338357945,0.159367004364845,"white","Ghost"
0.364816545613197,0.811582538830446,0.332545676426889,0.161254939842023,"white","Ghost"
0.525484899817774,0.667703334928143,0.38071658334556,0.455844542873174,"white","Goblin"
0.396297855215085,0.460407019251291,0.515815395861687,0.476212366092885,"white","Goblin"
0.348991424008238,0.564232996295252,0.48119040076355,0.177172419325805,"white","Ghost"
0.540806326662184,0.323365183976751,0.69060531885766,0.698480465345588,"white","Ghoul"
0.311418215897251,0.815466055340937,0.461067605838411,0.127148601281908,"black","Ghost"
0.275021137662658,0.689974926193199,0.586512780137774,0.402748550734182,"clear","Goblin"
0.357145362992381,0.489931419712909,0.698189984147476,0.753687080953103,"clear","Ghoul"
0.394958195117346,0.573941181758069,0.47909415185512,0.482692687135969,"white","Ghost"
0.34408685581217,0.24466193969231,0.529963477538312,0.377121422586196,"clear","Goblin"
0.486744013313679,0.462666487689451,0.840012568582283,0.353382723025757,"clear","Goblin"
0.757137738095665,0.556602001757079,0.7607364502095,0.570260447562577,"black","Ghoul"
0.297147848268564,0.531544217494227,0.31200160374415,0.382699555004871,"clear","Goblin"
0.587570659847358,0.448059787891299,0.706311766057396,0.583415335471317,"clear","Ghoul"
0.389927680051361,0.402729285586075,0.474254675734824,0.419319496999229,"white","Goblin"
0.322303941310501,0.551658626195479,0.849211355279087,0.517090969391661,"white","Ghoul"
0.572493966460313,0.516334936408501,0.463062609210906,0.291004329546511,"white","Ghost"
0.29181552912435,0.498400440932576,0.587628012145171,0.23796628009425,"clear","Ghost"
0.280941744097911,0.701457492994213,0.179633295116853,0.141182650710004,"white","Ghost"
0.554509599235025,0.630669395581239,0.592484226578355,0.61536431261308,"white","Goblin"
0.415109696469884,0.434616039221571,0.707469245394493,0.526318896345777,"white","Ghoul"
0.464590985514681,0.715400806822986,0.623505782795633,0.296506283070505,"black","Goblin"
0.600897867184238,0.411729584430756,0.717727297823534,0.53164055863869,"white","Ghoul"
0.320364231231399,0.212537769776485,0.592558789003902,0.343989894496524,"white","Goblin"
0.512676685879371,0.41747377851891,0.678072186028185,0.796332370435532,"white","Ghoul"
0.208884951007868,0.399537469172775,0.421703562983313,0.216800294909902,"black","Ghost"
0.298797115466452,0.553370274519637,0.306682343035017,0.36085346681747,"white","Ghost"
0.730848125900856,0.536455780182929,0.408065586146574,0.787512789414912,"clear","Ghoul"
0.613364526946671,0.489437893638353,0.580807995035686,0.59984603035508,"white","Ghoul"
0.22479754414282,0.606908116591905,0.446721296121142,0.412232574908162,"white","Ghost"
0.321529533481063,0.45682280385607,0.320145279503971,0.415155333972578,"white","Ghost"
0.499609645606079,0.436474778784614,0.591752016923535,0.659621830780024,"clear","Ghoul"
0.584176667331637,0.445350201929733,0.71432347325715,0.650263830879671,"clear","Ghoul"
0.367798958829808,0.637446287652812,0.41635373705787,0.41592985614676,"clear","Ghost"
0.452126252723139,0.636625525383579,0.162714724249451,0.0999041666877589,"white","Ghost"
0.322510326279014,0.434101391705147,0.595879994661903,0.609615842284029,"white","Goblin"
0.326294771633135,0.514599086183368,0.381655095305048,0.420199005042207,"white","Ghost"
0.45321350307858,0.475223452183637,0.558776400235177,0.23052293116576,"black","Goblin"
0.445547117751388,0.241139371983154,0.558614177928562,0.399301712737432,"green","Goblin"
0.501305752172094,0.536995381580971,0.631199148450518,0.591106456542513,"clear","Ghoul"
0.390712128596071,0.335069397262571,0.55610946180221,0.784216580420327,"white","Ghoul"
0.379547939481265,0.336620415913508,0.513244088449273,0.371014590947446,"white","Goblin"
0.42193354110951,0.250401094563373,0.851171467021103,0.580752562235999,"clear","Ghoul"
0.672977064355436,0.620478553916359,0.435714477261103,0.328716585378118,"clear","Ghoul"
0.532590108424695,0.375697548491249,0.553827479570762,0.6794031601977,"clear","Ghoul"
0.541181068446675,0.37058102601562,0.791226444900159,0.482913218408053,"white","Ghoul"
0.376472952085311,0.646372319536059,0.609449079243181,0.384292946167482,"clear","Ghost"
0.480941183188303,0.742554747375239,0.32906119541444,0.429933024005276,"white","Ghost"
0.310462032293472,0.567680755701804,0.194400109160664,0.26456226761822,"white","Ghost"
0.332374470004118,0.605206240860268,0.299234670567688,0.570073085485506,"black","Ghost"
0.502599084406136,0.604174294746608,0.617954672131419,0.593544860268382,"clear","Ghoul"
0.571501984385782,0.315791870739388,0.765131104827964,0.575138929878069,"clear","Goblin"
0.55466242682781,0.20867584728205,0.653854520105204,0.408937466058771,"white","Goblin"
0.475316359799399,0.529209760113837,0.30735753286882,0.230360817116194,"clear","Ghost"
0.40361871361416,0.559010883540328,0.589783896486139,0.429465965492086,"green","Goblin"
0.50052330837114,0.390165755043039,0.457502837948198,0.346474294084263,"clear","Ghost"
0.517631728967859,0.347566179990779,0.427275226920654,0.625824115693785,"white","Goblin"
0.630585412272854,0.539712232484287,0.305579715026143,0.777519696958273,"blue","Ghoul"
0.755297508536273,0.47593215500306,0.965568532709348,0.63593459717572,"white","Ghoul"
0.207873848249229,0.545293678296837,0.357987382264476,0.484054634372439,"clear","Ghost"
0.687079846468075,0.536090338360976,0.751613524714005,0.72595994199992,"blue","Ghoul"
0.636346770111972,0.501060729410613,0.737795370234414,0.695588753036968,"clear","Ghoul"
0.4726032938231,0.427150545428078,0.590130190571671,0.356488232933229,"white","Ghoul"
0.354512184582154,0.35083902671065,0.465760891829121,0.78114166586219,"clear","Ghoul"
0.456935156021441,0.627141208665932,0.463793646789999,0.436216053349705,"black","Ghost"
0.36186670611713,0.56567995318703,0.419226551802626,0.519361225749639,"white","Ghost"
0.49098776793388,0.545144562225887,0.492527032480212,0.302301205064412,"black","Goblin"
0.362887106915342,0.64872488487384,0.631183772898608,0.44504547881068,"clear","Goblin"
0.273458010877735,0.463238559703707,0.453515457355792,0.336390321968199,"white","Goblin"
0.577809111220461,0.500339458577735,0.756629120747743,0.854948971266,"white","Goblin"
0.670199535580996,0.768468673877756,0.737274347981344,0.608383955044931,"white","Ghoul"
0.32017540634281,0.691928684606498,0.564493621417548,0.48949107144955,"white","Ghoul"
0.304301526198481,0.463014723833442,0.385386855778536,0.219312527594425,"clear","Ghost"
0.42172073418984,0.320302952149193,0.427802093939081,0.53369571848441,"white","Ghoul"
0.489627705425657,0.552183344874835,0.679624152033924,0.627030244865714,"black","Ghoul"
0.423953236847586,0.614568851070072,0.584209778754942,0.655329852114604,"clear","Goblin"
0.518559889079194,0.80851369252322,0.323920617574626,0.574505471053303,"white","Ghost"
0.588413364980418,0.656242443668295,0.835500631549969,0.636101230182823,"clear","Ghoul"
0.358311328000045,0.621727725906476,0.559499438532735,0.761620676437502,"blue","Goblin"
0.331936087453047,0.564835779365916,0.539215525389552,0.551470508005385,"green","Ghost"
0.479818440076381,0.569761796241688,0.721362393119239,0.491937919146722,"blood","Ghoul"
0.332134279197418,0.577321044602713,0.445859618411987,0.409525500194235,"clear","Ghost"
0.59499395429852,0.527429944762785,0.403630311074041,0.28679364962252,"white","Goblin"
0.514430343062315,0.308410980057571,0.533296409696334,0.450842698766919,"white","Goblin"
0.49243810322736,0.623197268545686,0.604879120054726,0.376141524152487,"green","Goblin"
0.617832409832674,0.280868339092728,0.527575926359048,0.697268130706129,"clear","Goblin"
0.287193186417982,0.530852463292264,0.466724945486993,0.299992706098127,"green","Goblin"
0.456371040397294,0.456207522246787,0.23633154029349,0.300485732830941,"blue","Ghost"
0.340442109787937,0.531701289784102,0.428497733548711,0.263063274708555,"white","Ghost"
0.377449481709119,0.46615781997335,0.497351384910046,0.393304547817432,"clear","Goblin"
0.445131716664347,0.932466094906256,0.218731541701525,0.0433212009255868,"clear","Ghost"
0.303390508967185,0.476217080779464,0.597166809659954,0.292292888616969,"clear","Ghost"
0.417252754756912,0.624973249985877,0.32875207894111,0.279667531461178,"blood","Ghost"
0.384957975003433,0.615731644204925,0.569544623058589,0.455284777444746,"black","Goblin"
0.776652460655474,0.508722549943229,0.636765579959788,0.884463692097697,"black","Ghoul"
0.227532091460614,0.491082127965165,0.616846507903731,0.480046033170773,"black","Ghoul"
0.227947796834575,0.501056352063739,0.47111951573171,0.698964674530999,"white","Goblin"
0.355087018360115,0.444024487321016,0.535344482391558,0.246346722340889,"clear","Goblin"
0.339569098440343,0.44148995826125,0.448989193397961,0.756766360665574,"clear","Goblin"
0.504236485253526,0.620758090342556,0.341074413726979,0.348578263216492,"black","Ghost"
0.505375253879959,0.327578066116767,0.650430525489499,0.528015336360393,"green","Goblin"
0.434997749452096,0.412612608303173,0.753331260621733,0.612576993548375,"green","Ghoul"
0.197070660228683,0.455686332672358,0.451489572119237,0.417515674227821,"clear","Ghost"
0.416151753285624,0.418086786674862,0.802077295889095,0.454921936778618,"clear","Ghoul"
0.503780104921642,0.9294395870026,0.366460659996496,0.401566509650068,"blue","Ghost"
0.100944551550931,0.695564504633369,0.235668806847075,0.0644682675100268,"white","Ghost"
0.34258460045178,0.261752453992259,0.582864695208085,0.510331321143665,"clear","Goblin"
0.248854451192141,0.554871759549873,0.506319610394718,0.0894021549771662,"green","Ghost"
0.485801814781045,0.571907852921001,0.656527639218524,0.465084500998666,"black","Goblin"
0.558196076830053,0.580362723469546,0.772734367701161,0.37074033318141,"black","Ghoul"
0.528535614040682,0.589139766321234,0.65121662365694,0.412175666298929,"white","Ghoul"
0.527762187056468,0.685869626893065,0.584434885452836,0.557136135204974,"clear","Goblin"
0.631327203284584,0.411749248544665,0.707608891217057,0.769455386932203,"clear","Ghoul"
0.571056184029846,0.729872901183167,0.421165702867304,0.785422631699581,"clear","Ghoul"
0.559825074545736,0.649087667643161,0.759295382870926,0.6569434116684,"white","Ghoul"
0.46778502485225,0.420135407229834,0.631893714846182,0.386508747027077,"clear","Ghoul"
0.217248257400432,0.498718271123705,0.331531204017898,0.523282530779692,"white","Ghost"
0.387729992620958,0.659534500146473,0.356107848183899,0.550967847785649,"green","Goblin"
0.622413651059006,0.497614114829626,0.465418693579908,0.459140754923458,"clear","Goblin"
0.269748418287314,0.627138374440553,0.195365181138281,0.367901682802343,"blue","Ghost"
0.47632004161357,0.286226084600616,0.488843365467749,0.411460641622494,"clear","Goblin"
0.306695276031629,0.543904875711036,0.253028974304606,0.385886526396036,"green","Ghost"
0.192908572003429,0.50409018360907,0.383678820242579,0.307533751985511,"clear","Ghost"
0.491709701562399,0.46362939036782,0.559444392460796,0.435188285880349,"clear","Goblin"
0.451085102867181,0.464507869786093,0.505818623111822,0.509009626386413,"black","Goblin"
0.51527498373614,0.582627187028709,0.568721185128968,0.534078615786505,"clear","Goblin"
0.305942894621354,0.287522815220834,0.336710712017936,0.318032718296573,"white","Goblin"
0.369273934758988,0.744829588088999,0.653938587794334,0.67596111154192,"white","Goblin"
0.295575435134791,0.433779488781935,0.462628583893255,0.0364572223789816,"clear","Ghost"
0.411662694545413,0.454075466057003,0.408097153464805,0.432921140647324,"white","Goblin"
0.500196552023658,0.438418145438768,0.532529814768949,0.665522429656885,"clear","Ghoul"
0.365032200646103,0.524358156186876,0.328400136427494,0.325906187421919,"white","Ghost"
0.404423790573961,0.464504241931648,0.504417153980203,0.409003167288787,"clear","Ghost"
0.406833538200784,0.455310286883065,0.287007520394319,0.641680544285869,"white","Ghoul"
0.503164057832666,0.464055333613106,0.497782802951048,0.472031049188528,"clear","Goblin"
0.314142877338655,0.421751401243335,0.690888954710246,0.435244948889736,"white","Ghoul"
0.339500814124519,0.336980741854226,0.492441010056374,0.345592010696837,"white","Goblin"
0.630470590040767,0.581028676634895,0.647251422828793,0.505213426680122,"clear","Ghoul"
0.405703061928111,0.623272926127548,0.298568523921478,0.161126998606495,"white","Ghost"
0.356998537899252,0.671330756623786,0.2967838630002,0.689980369622312,"black","Ghost"
0.444005602311103,0.424188993953626,0.549613206172792,0.44751719348037,"green","Goblin"
0.399838963281965,0.723970982186633,0.360579795431311,0.363912482919624,"white","Ghost"
0.408238496854725,0.740913672936105,0.348937130186813,0.348661462878935,"white","Ghost"
0.279874511812776,0.65642019419984,0.62906793581029,0.292059886966962,"white","Ghost"
0.208625173739271,0.519235144844937,0.619558747173343,0.292131020461324,"green","Goblin"
0.519827400096796,0.568441021949712,0.434171230854405,0.351850954211192,"clear","Ghost"
0.391035982624837,0.5060606049781,0.252295561076908,0.347764897178982,"black","Ghost"
0.654488264795507,0.439392397644444,0.6211210491244,0.740198654708979,"green","Ghoul"
0.56611660205779,0.875861795506256,0.41859367087488,0.636437818727937,"green","Ghost"
0.390669429069777,0.841120299805572,0.195072082128112,0.307667900881588,"clear","Ghost"
0.488632186687493,0.548473068810919,0.598620869971514,0.544565912591852,"black","Ghoul"
0.378811034511508,0.347287498974996,0.664434277417074,0.504178837494413,"clear","Goblin"
0.439624580890338,0.514179514008636,0.816121631006832,0.651491373763815,"clear","Ghoul"
0.489446322959167,0.415484974895776,0.825952917971847,0.503475489639358,"white","Ghoul"
0.355312717459091,0.344683824603072,0.555727650555055,0.638231619093543,"blood","Goblin"
0.510704176242063,0.602932067890738,0.539945305716583,0.766310798218645,"green","Ghoul"
0.627652366168972,0.840049257185007,0.414816063227811,0.488617208077098,"green","Goblin"
0.453869189500953,0.2597010316628,0.581400351812301,0.567842897611784,"blood","Goblin"
0.450759319619685,0.542648674872433,0.795206599602992,0.739428522498545,"white","Ghoul"
0.614899403878335,0.779152574942218,0.428717471777378,0.792409760715315,"white","Ghoul"
0.406879646795071,0.46449025942385,0.538145857229039,0.600827087909952,"white","Goblin"
0.434891127768497,0.667159779280931,0.798617608436919,0.460060600647953,"green","Ghoul"
0.327031355299676,0.608480804765302,0.310468623932965,0.356698971658925,"green","Ghost"
0.328344326622283,0.679934378140166,0.353276682972478,0.179437541754318,"green","Ghost"
0.467875498742323,0.354330420391775,0.811616089668924,0.791224973337769,"black","Ghoul"
0.288050097667663,0.603779721475967,0.473956164160065,0.408293823398121,"black","Ghost"
0.388500547896341,0.342305848854009,0.669627290963949,0.538648669014967,"clear","Goblin"
0.524410382754166,0.400343415403412,0.749885949104632,0.762675952024329,"white","Ghoul"
0.609634260228195,0.646036960056104,0.243755281232278,0.348239946931002,"black","Ghost"
0.534000661993925,0.595991807427671,0.850140467340883,0.794247294317996,"green","Ghoul"
0.513387221393154,0.301344761581732,0.74567556546844,0.545792299038489,"clear","Goblin"
0.3087546910595,0.705034119532982,0.643467626210521,0.583749966942021,"clear","Ghoul"
0.440998158586294,0.234051325288574,0.57691167928042,0.509368007818419,"white","Goblin"
0.489132393426023,0.481303983644696,0.482691351955403,0.460080681564291,"white","Goblin"
0.482716183768335,0.561481465906131,0.531422881401943,0.56065878380943,"clear","Ghoul"
0.498438330250451,0.653783418865064,0.378706556211816,0.708980790809788,"white","Goblin"
0.440854689448784,0.432710399784364,0.643988869932421,0.322235570986822,"white","Goblin"
0.358239859240372,0.370774580966418,0.667383705043943,0.740579064263797,"blood","Ghoul"
0.585559316870979,0.585938618841321,1,0.708691750060939,"black","Ghoul"
0.516813802097165,0.463707575384406,0.321866650975929,0.00940161587866194,"green","Ghost"
0.665431971672795,0.564869780586959,0.595988109988553,0.647141561667519,"white","Ghoul"
0.294942948257214,0.771286156249868,0.58350254340612,0.300618039026775,"clear","Ghost"
0.374448573799757,0.384183131284588,0.675868360795299,0.414700334239582,"clear","Goblin"
0.501021879112755,0.584846607983454,0.656230241966367,0.469885737008644,"clear","Ghoul"
0.427217544842111,0.545423304879182,0.6396500067877,0.604800971112426,"clear","Goblin"
0.237045747121451,0.634643421316079,0.290655319025696,0.304283101011114,"white","Ghost"
0.566423902161908,0.431109593665027,0.684599013168304,0.575277204012294,"white","Ghoul"
0.587142135915082,0.420426309495717,0.561271078840507,0.627067543523131,"white","Goblin"
0.469019920918432,0.621063104987045,0.641630555346056,0.598485464455622,"white","Goblin"
0.31527603263282,0.587052765711146,0.44618931685271,0.800853256021534,"white","Ghoul"
0.476730023036149,0.242419541697154,0.294214304482754,0.317795312941982,"black","Goblin"
0.49673397738509,0.532486485040115,0.709708349623294,0.649007264877226,"clear","Ghoul"
0.173606950698406,0.589612866803474,0.36343854587465,0.614157748279874,"white","Ghost"
0.47120115455526,0.568542332070538,0.515442066863545,0.38879116411105,"black","Goblin"
0.285022093631774,0.492315345895691,0.720678260895585,0.689884807797621,"clear","Goblin"
0.415141919349613,0.620148623355317,0.313792894450189,0.418052614408738,"white","Ghost"
0.431185025858597,0.221793443545452,0.491535267504464,0.299511062351654,"green","Ghoul"
0.515984556829106,0.491496693673681,0.9014667584894,0.448063549643202,"white","Ghoul"
0.439063286019049,0.490514860328703,0.654721409523916,0.405319356737735,"green","Goblin"
0.203073430114265,0.165538947301498,0.299506957931381,0.4258022263267,"clear","Ghost"
0.528986840734271,0.496138866847078,0.716996937510704,0.332592214669907,"white","Goblin"
0.346283448303866,0.158741862438719,0.714987024227786,0.322675746420298,"white","Goblin"
0.399330850860438,0.56895176710306,0.618391020267458,0.467900834521092,"white","Goblin"
0.403994556160905,0.682687412876255,0.372529062910916,0.499520431057737,"clear","Ghost"
0.480836000781857,0.407930152235162,0.539004585032077,0.495069123498046,"clear","Goblin"
0.49613968088209,0.377487567177927,0.647237555139917,0.465688867886719,"green","Ghoul"
0.476768596926305,0.438414106389393,0.586393552057904,0.583393749403542,"clear","Goblin"
0.507290310886057,0.708173712433675,0.259166856505506,0.209129358775853,"white","Ghost"
0.534987669460839,0.477419118749979,0.719350630135597,0.44744371634454,"clear","Ghoul"
0.406061779147572,0.449943770255389,0.788982579247135,0.428552991095009,"white","Ghoul"
0.306043528404527,0.531350036062993,0.266590003390818,0.307630003056821,"white","Ghost"
0.518230839410441,0.494491015107616,0.545443252980134,0.600392741289897,"black","Ghoul"
0.495467055991287,0.551877350205989,0.809329841977789,0.907712134740533,"green","Ghoul"
0.200752565093372,0.277944719011312,0.568534255778636,0.556149201619786,"clear","Ghoul"
0.571618769390266,0.431954749250491,0.641309429359054,0.462294881617527,"black","Ghoul"
0.396988332048941,0.611109002346268,0.507214352788454,0.179642192134716,"blood","Ghost"
0.523788644994728,0.657316734610654,0.818979235776439,0.624503892956637,"white","Ghoul"
0.0610318174675915,0.578566970827637,0.415439619568913,0.497097890105147,"black","Ghost"
0.481141251665706,0.696810441096866,0.162611340441953,0.453465023597272,"blood","Ghost"
0.354046689329568,0.540751999739077,0.571209600693808,0.243775304318101,"clear","Ghost"
0.362566827030709,0.639753416784588,0.536247572330091,0.427678493472429,"white","Goblin"
0.515397179036443,0.561785765753445,0.528818427514689,0.37350165713015,"white","Ghoul"
0.510242170769772,0.403365068015903,0.690410496193383,0.47952527250474,"green","Ghoul"
0.458131864479571,0.391759826985915,0.660589898957553,0.635689185324013,"blue","Goblin"
0.374148426111467,0.344589804955915,0.636339730947356,0.248143262183225,"clear","Ghost"
0.41777614326609,0.352430107699366,0.604264405325948,0.409190259300208,"white","Ghoul"
0.514716605028793,0.446317802784173,0.622488926862652,0.782699035236913,"white","Ghoul"
0.184382677424188,0.47893680613019,0.374396334192822,0.52172960047015,"green","Ghost"
0.430797000128745,0.444787216681147,0.630183658011218,0.611012509975638,"white","Goblin"
0.365436707289639,0.513115391111333,0.468037449805406,0.546090073907654,"green","Goblin"
0.619468010810049,0.465613726265564,0.367913923388396,0.535857741218654,"black","Goblin"
0.343349605823947,0.397450025811909,0.478876024051957,0.621822882739023,"white","Ghoul"
0.383488971534398,0.55204847936942,0.526420869741208,0.703310364854402,"black","Ghoul"
0.160464693864071,0.696645964681708,0.408945031008708,0.21714665889308,"white","Ghost"
0.35131530227746,0.466133527316704,0.75659427100265,0.609222607123528,"black","Ghoul"
0.250293155028689,0.408878183063338,0.456618237584415,0.466024154070631,"white","Goblin"
0.483905087656165,0.569917093367927,0.6347676415211,0.506432504070084,"clear","Goblin"
0.38105751288641,0.704168229083991,0.514749046709786,0.436536954316756,"white","Goblin"
0.446040975855114,0.236141938905937,0.620912449924024,0.612720425460397,"clear","Goblin"
0.505597006585418,0.451094372525746,0.683993598134633,0.792071758418939,"white","Ghoul"
0.444009259562678,0.416513187840329,0.718761672743789,0.508056548245299,"clear","Ghoul"
0.332905368489124,0.494895483156641,0.474788142451383,0.514943661621767,"blood","Ghost"
0.184180974274132,0.631606867431242,0.453162606304693,0.431741682033267,"white","Ghost"
0.600556901763535,0.454213192967561,0.556331089047415,0.693148748992356,"clear","Ghoul"
0.590383689504781,0.514357511555222,0.714815192065909,0.613114122512988,"white","Ghoul"
0.507582914100443,0.799623264484404,0.334520023029636,0.344403475843905,"white","Ghost"
0.250769999770433,0.246257685564855,0.554654442141316,0.250035519333462,"black","Ghost"
0.534266353318985,0.569504491651196,0.506610931621657,0.268315465668297,"white","Ghost"
0.66718162095925,0.414139798850186,0.518710331780011,0.456213303258399,"clear","Ghoul"
0.649559030974675,0.50784632088361,0.734854748053733,0.546648257094182,"blood","Ghoul"
0.440132511824718,0.391157060829443,0.57198307632316,0.431373254848531,"clear","Goblin"
0.678518739580321,0.476821002645431,0.477151808358027,0.489357858682951,"blue","Goblin"
0.403727215982586,0.364366452179456,0.60900401788785,0.487301150879393,"white","Goblin"
0.37519669483791,0.742953257340251,0.320764366706898,0.243439506865632,"blue","Ghost"
0.295229142062446,0.331809378508295,0.586854065757369,0.490878793727437,"clear","Goblin"
0.540087633861001,0.481532082645163,0.717479576030989,0.694783960112138,"white","Ghoul"
0.318316195910614,0.661752000706866,0.47646865712531,0.233135577736628,"green","Ghost"
0.167798487916845,0.812292909623428,0.507360591002363,0.414696818571293,"clear","Ghost"
0.313506213646312,0.616803007433984,0.396481921179977,0.447946144916557,"blue","Ghost"
0.411353231876366,0.492621249721525,0.437745322382653,0.276163122650066,"green","Ghost"
